frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality
43300.0,124794885270621.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
34106.0,124559346284117.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42549.0,124775634176078.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32076.0,124507345585305.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
22682.0,124266676941426.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32325.0,124500703635799.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39183.0,124680677552355.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
45364.0,124847764045485.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
27605.0,124392789893266.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
58430.0,125195091678154.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
25126.0,124329294785615.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32521.0,124505844501302.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
47055.0,124891072654498.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
52477.0,125029499540915.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
31702.0,124497741785289.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
19729.0,124191025779446.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
59919.0,125236835370565.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
57770.0,125440162560173.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
37199.0,124628615472525.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
29124.0,124431721227655.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39045.0,124685889317254.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
61649.0,125285348922763.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55925.0,125124857716160.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
50121.0,124967677521574.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
20498.0,124210763697011.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
48066.0,124913771112839.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
33520.0,124544339229596.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
17600.0,124136536189451.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42677.0,124772343080126.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
94441.0,128587805032108.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49693.0,124958638880539.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
65532.0,125394235705938.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
65338.0,126089745976729.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49032.0,124941720412380.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63499.0,125931903180559.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
50699.0,124982860115704.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
56916.0,125152637650898.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49631.0,124957067273360.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42502.0,124774433723565.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32670.0,124509773120536.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32141.0,124508988432554.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
102028.0,129239111742847.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
44245.0,124819083591867.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
50627.0,124982584144083.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39365.0,124694073703715.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
17652.0,124137828020605.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
57113.0,125158174601399.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69811.0,125514190159433.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
57953.0,125181724209429.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49092.0,124940693078021.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
50999.0,124992091501272.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
47772.0,124909446586907.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
41528.0,124749467546796.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32710.0,124510817085460.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
65229.0,126080365580404.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
59292.0,125219260858962.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
74261.0,126855669917031.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
56530.0,125141814476391.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
86124.0,127873920678676.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
68028.0,125464216556509.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
54074.0,125072960407731.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
101745.0,129214782001871.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55749.0,125119925622325.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49183.0,124943078413338.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42097.0,124757120689327.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
